Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-medcom.fhir.dk.messagedefinitions.json	5869	-	0	0	0	0	0	0	4	28	0	0	0	0	0	0	0	0	0	0	83	36	0	0	0	2	0	1
fsh-generated/resources/MessageDefinition-MedComAcknowledgementMessageDefinitionV2.0.json	2353	7	0	0	1	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	32	12	0	0	0	0	0	0
fsh-generated/resources/MessageDefinition-MedComCareCommunicationMessageDefinitionV5.0.json	2666	6	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	30	11	0	0	0	1	0	0
fsh-generated/resources/MessageDefinition-MedComHomeCareObservationMessageDefinitionV1.1.json	2289	6	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	28	12	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-medcom-acknowledgement-message-definition.json	1752	7	0	177	0	0	0	1	0	41	0	0	0	0	0	0	0	2	0	0	356	539	0	0	0	9	1	0
fsh-generated/resources/StructureDefinition-medcom-careCommunication-message-definition.json	1764	6	0	51	0	0	0	0	0	44	0	0	0	0	0	0	0	2	0	0	328	484	0	0	0	14	0	1
fsh-generated/resources/StructureDefinition-medcom-homecareobservation-message-definition.json	1775	7	0	39	0	0	0	0	0	31	0	0	0	0	0	0	0	2	0	0	291	584	0	0	0	11	0	0
fsh-generated/resources/StructureDefinition-medcom-messaging-messagedefinition-fhir.json	3774	7	0	1	1	0	0	0	0	145	0	0	0	0	0	0	0	2	0	0	337	602	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-medcom-messaging-messagedefinition.json	5630	7	0	2	0	0	0	0	0	38	0	0	1	0	0	0	0	2	0	0	333	528	0	0	0	14	0	1
