URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://medcomfhir.dk/ig/xdsmetadata/ValueSet/MedCom-xds-classcode-VS,1.0.0,active,,MedCom_XDS_ClassCode,DK XDS ClassCode,"Value set for the classCode attribute. classCode used in DK IHE Document sharing","StructureDefinition/medcom-contained-documentreference","medcom.fhir.dk.xdsmetadata"
http://medcomfhir.dk/ig/xdsmetadata/ValueSet/MedCom-xds-eventcodelist-VS,1.0.0,active,,MedCom_XDS_EventCodeLists,DK XDS EventCodeLists,"ValueSet containing EventCodeLists.","StructureDefinition/medcom-contained-documentreference","medcom.fhir.dk.xdsmetadata,hl7.fhir.dk.core,Other"
http://medcomfhir.dk/ig/xdsmetadata/ValueSet/MedCom-xds-formatcode-VS,1.0.0,active,,MedCom_XDS_FormatCode,DK XDS FormatCode,"ValueSet containing FormatCode.","StructureDefinition/medcom-contained-documentreference","medcom.fhir.dk.xdsmetadata"
http://medcomfhir.dk/ig/xdsmetadata/ValueSet/MedCom-xds-homeCommunityId-VS,1.0.0,active,,MedCom_XDS_DkHomeCommunityId,DK XDS HomeCommunityId,"List of operational and in production home communities (XCA) in Danish Document Sharing","StructureDefinition/medcom-contained-documentreference","medcom.fhir.dk.xdsmetadata"
http://medcomfhir.dk/ig/xdsmetadata/ValueSet/MedCom-xds-languagecode-VS,1.0.0,active,,MedCom_XDS_LanguageCode,DK XDS LanguageCode,"Tags for the Identification of Languages (RFC 3066)","StructureDefinition/medcom-contained-documentreference","hl7.fhir.uv.xver-r5.r4"
http://medcomfhir.dk/ig/xdsmetadata/ValueSet/MedCom-xds-mimetype-fhir-VS,1.0.0,active,,MedCom_XDS_MimeType_FHIR,DK XDS MimeType for FHIR documents,"Values for the document metadata attribute mimeType","StructureDefinition/medcom-contained-documentreference","THO (V3)"
http://medcomfhir.dk/ig/xdsmetadata/ValueSet/MedCom-xds-typecode-VS,1.0.0,active,,MedCom_XDS_TypeCode,DK XDS TypeCode ValueSet,"ValueSet containing TypeCode.","StructureDefinition/medcom-contained-documentreference","medcom.fhir.dk.xdsmetadata,SCT,LOINC"
