URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://medcomfhir.dk/ig/xdsdocuments/ValueSet/MedComHCOFormatCodeVS,0.1.0-homecareobservation-draft-2,draft,,MedComHCOFormatCodeVS,MedComHCOFormatCodeVS,"Valueset containing the format codes for HomeCareObservation documents (DA: Kommunale Prøvesvar).",,"Internal"
http://medcomfhir.dk/ig/xdsdocuments/ValueSet/MedComHCOTypeCodeVS,0.1.0-homecareobservation-draft-2,draft,,MedComHCOTypeCodeVS,MedComHCOTypeCodeVS,"ValueSet containing the type codes for HomeCareObservation documents (DA: Kommunale Prøvesvar).",,"Internal"
