URL,Version,Status,OIDs,Name,Title,Description,Used
http://medcomfhir.dk/ig/xdsdocuments/CodeSystem/MedComHCOFormatCodeCS,0.1.0-homecareobservation-draft-2,active,,MedComHCOFormatCodeCS,MedComHCOFormatCodeCS,"Codesystem containing the format codes for HomeCareObservation documents (DA: Kommunale Prøvesvar).",
urn:oid:1.2.208.184.100.1,0.1.0-homecareobservation-draft-2,active,"1.2.208.184.100.1",MedComHCOTypeCodeCS,MedComHCOTypeCodeCS,"Codesystem containing the type codes for HomeCareObservation documents (DA: Kommunale Prøvesvar).",
