Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/MessageHeader-4dff3695-218d-4878-838a-5f23cbba6f82.json	1316	6	1	0	0	0	0	0	1	20	0	0	0	0	0	0	0	0	0	0	35	60	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-aac67161-d0de-4933-a78c-060beafb4814.json	1317	4	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	34	50	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-d5bd2111-2576-48d3-84d4-8be0297a038d.json	1316	4	2	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	37	46	0	0	0	0	0	0
fsh-generated/resources/Organization-0e0e7f78-5520-11ed-bdc3-0242ac120002.json	447	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	41	0	0	0	0	0	0
fsh-generated/resources/Organization-0ece868c-6a72-4aa3-8a96-2d985ab630c7.json	477	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	36	0	0	0	0	0	0
fsh-generated/resources/Organization-33153a8a-97c8-4f55-b7ad-bbedee8bd0e1.json	447	5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22	41	0	0	0	0	0	0
fsh-generated/resources/Organization-487ac745-fd11-4879-9b59-c08c7d47260e.json	447	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	31	0	0	0	0	0	0
fsh-generated/resources/Organization-4e03a9cd-4d75-4e01-9420-7f0b4ecff305.json	447	6	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	35	0	0	0	0	0	0
fsh-generated/resources/Organization-82210440-6826-44fc-9fc8-2a29bab6a5c2.json	477	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	42	0	0	0	0	0	0
fsh-generated/resources/Organization-85669d18-2bb3-4c6e-80d2-e039a63a521c.json	477	6	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	26	39	0	0	0	0	0	0
fsh-generated/resources/Organization-ae899cbd-933b-4581-9a16-bd2da73f06a0.json	447	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	37	0	0	2	0	0	0
fsh-generated/resources/Organization-b2f762be-6994-44da-a214-72c765655b3e.json	447	6	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	40	0	0	0	0	0	0
fsh-generated/resources/Organization-b581c63c-181f-46f6-990d-b9942c576724.json	477	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	35	0	0	0	0	0	0
fsh-generated/resources/Organization-b75abdfa-5519-11ed-bdc3-0242ac120002.json	447	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	39	0	0	0	0	0	0
fsh-generated/resources/Organization-bf24f51c-a99b-47db-a785-8c5ef22ebc27.json	447	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	44	0	0	0	0	0	0
fsh-generated/resources/Organization-c39b114b-a9c1-46bb-ac30-e3ce71f28c3a.json	477	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	45	0	0	0	0	0	0
fsh-generated/resources/Organization-c5c393ee-5519-11ed-bdc3-0242ac120002.json	477	7	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	24	34	0	0	0	0	0	0
fsh-generated/resources/Organization-e17d03b8-e7fd-4654-bc9c-cb2eb5dda71f.json	477	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	27	36	0	0	0	0	0	0
fsh-generated/resources/Organization-f20f31cd-5dd2-4a80-ab00-97f7109864a7.json	447	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	32	29	0	0	0	0	0	0
fsh-generated/resources/Organization-f98ed410-54fe-11ed-bdc3-0242ac120002.json	416	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	31	0	0	0	0	0	0
fsh-generated/resources/Organization-fae4c8cf-e5d6-404d-867d-97ffa49a1c58.json	477	3	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	26	39	0	0	0	0	0	0
fsh-generated/resources/Organization-fd0666dc-551f-11ed-bdc3-0242ac120002.json	477	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	33	0	0	1	0	0	0
fsh-generated/resources/Patient-22d65545-f98a-4b4d-ba36-51b48b3eb3de.json	423	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	31	31	0	0	0	0	0	0
fsh-generated/resources/Patient-23ebfcd8-e4f2-4ce8-908b-aa7cfb9ffef5.json	381	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	35	0	0	0	0	0	0
fsh-generated/resources/Patient-50c51ef0-00b0-429a-b212-35ee0773fd5a.json	452	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	21	32	0	0	0	0	0	0
fsh-generated/resources/Patient-733cef33-3626-422b-955d-d506aaa65fe1.json	423	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	30	0	0	0	0	0	0
fsh-generated/resources/Patient-79fc4a5c-5fca-4389-8740-89607ce07f2d.json	381	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	37	0	0	0	0	0	0
fsh-generated/resources/Patient-833cef33-3726-433b-855d-e566aaa65fe1.json	381	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	36	0	0	0	0	0	0
fsh-generated/resources/Patient-b8e3000b-3b95-43e2-8e5b-fc347d0a2411.json	381	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	34	0	0	0	0	0	0
fsh-generated/resources/Patient-e0c57a9f-9b04-43b4-9355-76f3564a1f10.json	381	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	33	0	0	0	0	0	0
fsh-generated/resources/Patient-e8dd504e-551f-11ed-bdc3-0242ac120002.json	381	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22	33	0	0	0	0	0	0
fsh-generated/resources/Practitioner-1e2d6388-5520-11ed-bdc3-0242ac120002.json	304	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	34	0	0	1	0	0	0
fsh-generated/resources/Practitioner-20eac382-551a-11ed-bdc3-0242ac120002.json	304	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22	38	0	0	0	0	0	0
fsh-generated/resources/Practitioner-2a57c93e-de08-423b-b4ee-fcab85cc29bd.json	302	6	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	24	33	0	0	0	0	0	0
fsh-generated/resources/Practitioner-58c811a5-4082-44eb-9d66-ccbb112d4973.json	304	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	38	0	0	0	0	0	0
fsh-generated/resources/Practitioner-5d37f9e1-2beb-4528-81bf-d521d108c738.json	304	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	27	38	0	0	0	0	0	0
fsh-generated/resources/Practitioner-6397c13d-7cb2-4834-871c-47f528bb79cf.json	304	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	37	0	0	0	0	0	0
fsh-generated/resources/Practitioner-7ffff970-5504-11ed-bdc3-0242ac120002.json	302	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	32	0	0	0	0	0	0
fsh-generated/resources/Practitioner-8659596f-6ef4-421c-9ecd-94b65e4d5ff8.json	304	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	37	0	0	0	0	0	0
fsh-generated/resources/Practitioner-97511212-12e6-4182-a42b-cf232c0c117c.json	304	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	35	0	0	0	0	0	0
fsh-generated/resources/Practitioner-9a274f97-57e9-4847-8022-4dc6152351c3.json	304	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	25	31	0	0	0	0	0	0
fsh-generated/resources/Practitioner-ad055a3d-16b6-41f9-891a-7dd73eecaf03.json	302	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	34	0	0	0	0	0	0
fsh-generated/resources/Practitioner-b12c1357-62f1-455e-b07a-3ebf454c50bc.json	302	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	37	0	0	1	0	0	0
fsh-generated/resources/Practitioner-e081a7fc-2df6-47e9-b6cd-77d8aaf7e8df.json	304	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22	35	0	0	0	0	0	0
fsh-generated/resources/Practitioner-ed8d4f6a-a2e4-4343-b823-37ca90c1872a.json	318	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	45	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-2b80d2b8-5520-11ed-bdc3-0242ac120002.json	534	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	46	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-2d734f53-c71b-443a-a2d0-41327653b57c.json	534	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	31	44	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-2e8c8e54-388c-4547-954c-1917652986da.json	534	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	47	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-35bb99e4-551a-11ed-bdc3-0242ac120002.json	534	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	29	41	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-3b1f7d8c-540e-474c-b079-89284c2de621.json	628	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	32	48	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-7cae09e0-5501-11ed-bdc3-0242ac120002.json	534	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	47	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-7f3c3dbb-1b40-41f7-8acc-fb82eb3d4dd3.json	533	5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	29	42	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-8adda490-63ef-4d97-86f0-14553628e53a.json	364	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	27	45	0	0	1	0	0	0
fsh-generated/resources/PractitionerRole-8bf63050-5504-11ed-bdc3-0242ac120002.json	534	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	29	45	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-8dc790ba-8d93-4585-b91c-af8225b0796d.json	534	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	41	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-ac1dfd45-a135-47b8-acd7-db0405e21dd0.json	534	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	26	44	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-b0b3f1f5-3818-4d1c-aa25-cf08b01697a1.json	534	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	29	39	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-e0aca758-487a-4536-b750-35753cbef090.json	534	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	43	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-eda90bde-54f9-11ed-bdc3-0242ac120002.json	534	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	25	33	0	0	0	0	0	0
fsh-generated/resources/Provenance-5c689ef2-c6d7-4c74-adb8-303b772532e2.json	1061	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	29	38	0	0	0	0	0	0
fsh-generated/resources/Provenance-5c748aa5-64ab-47a9-a74b-033b04a19dae.json	1059	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	33	42	0	0	0	0	0	0
fsh-generated/resources/Provenance-6de0806d-7050-4db8-8003-0c72aee52948.json	1068	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	31	42	0	0	0	0	0	0
fsh-generated/resources/Provenance-73232102-649c-4c63-88f5-94ce189b94a7.json	1059	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	33	47	0	0	1	0	0	0
fsh-generated/resources/Provenance-790daa1e-bf50-4ee0-af8c-31c493e272bb.json	920	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	31	41	0	0	0	0	0	0
fsh-generated/resources/Provenance-af9b0255-1bdd-49c7-9d39-d652a587e4b2.json	920	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	26	45	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-medcom-careCommunication-communication.json	17343	5	1	0	1	0	0	9278	2	283	0	0	1	0	0	0	0	4	0	0	1196	4440	0	1	0	15	0	4
fsh-generated/resources/StructureDefinition-medcom-careCommunication-message-definition.json	6097	4	0	0	0	0	0	172	0	116	0	0	0	0	0	0	0	5	0	0	1122	2262	0	0	0	23	0	1
fsh-generated/resources/StructureDefinition-medcom-careCommunication-message.json	5395	4	0	0	0	0	0	67	0	52	0	0	0	0	0	0	0	1	0	0	507	903	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-medcom-careCommunication-messageHeader.json	1779	3	0	0	0	0	0	88	0	60	0	0	0	0	0	0	0	5	0	0	708	1280	0	0	0	14	1	1
fsh-generated/resources/StructureDefinition-medcom-careCommunication-provenance.json	4066	4	0	0	0	0	0	79	0	49	0	0	0	0	0	0	0	4	0	0	729	1343	0	0	0	14	0	1
