URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://medcomfhir.dk/ig/terminology/ValueSet/medcom-hospitalNotification-encounterClass,1.5.0,active,,MedComHospitalNotificationEncounterClass,MedComHospitalNotificationEncounterClassCodes,"ValueSet containg class codes for hospital notification encounter","StructureDefinition/medcom-hospitalNotification-encounter","THO (V3)"
http://medcomfhir.dk/ig/terminology/ValueSet/medcom-hospitalNotification-encounterStatus,1.5.0,active,,MedComHospitalNotificationEncounterStatus,MedComHospitalNotificationEncounterStatusCodes,"ValueSet containing status codes for hospital notification encounter","StructureDefinition/medcom-hospitalNotification-encounter","hl7.fhir.r4.core"
