URL,Version,Status,OIDs,Name,Title,Description,Used
http://medcomfhir.dk/ig/xdsmetadata/CodeSystem/MedCom-xds-analysis-codes-CS,1.0.0,active,,MedCom_XDS_AnalysisCodes,DK MedCom analysis codes,"CodeSystem for MedCom analysis codes",
http://medcomfhir.dk/ig/xdsmetadata/CodeSystem/MedCom-xds-classcode-CS,1.0.0,active,,MedCom_XDS_ClassCode_CS,DK XDS ClassCode,"CodeSystem for ClassCode",
http://medcomfhir.dk/ig/xdsmetadata/CodeSystem/MedCom-xds-formatcode-CS,1.0.0,active,,MedCom_XDS_FormatCode_CS,DK XDS FormatCode,"CodeSystem for FormatCode",
http://medcomfhir.dk/ig/xdsmetadata/CodeSystem/MedCom-xds-homeCommunityId-CS,1.0.0,active,"1.2.208.176.8.1",MedCom_XDS_HomeCommunityId,DK XDS Affinity Domain,"DK XDS Affinity Domains who has agreed to share healthcare related documents in Denmark",
http://medcomfhir.dk/ig/xdsmetadata/CodeSystem/MedCom-xds-typecode-CS,1.0.0,active,,MedCom_XDS_TypeCode_CS,DK MedCom Message Codes,"MedCom document type codes (Danish)",
