Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-medcom.fhir.dk.messagedefinitions.json	5869	-	0	0	0	0	0	0	15	117	0	0	0	0	1	0	0	1	0	0	158	98	0	0	0	4	0	0
fsh-generated/resources/MessageDefinition-MedComAcknowledgementMessageDefinitionV2.0.json	2353	29	0	0	1	0	0	0	0	84	0	0	0	1	0	0	0	0	0	0	46	28	0	0	0	0	0	0
fsh-generated/resources/MessageDefinition-MedComCareCommunicationMessageDefinitionV5.0.json	2666	24	0	0	0	0	0	0	1	36	0	0	0	0	0	0	0	0	0	0	39	28	0	0	0	1	0	1
fsh-generated/resources/MessageDefinition-MedComHomeCareObservationMessageDefinitionV1.1.json	2289	5	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	36	28	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-medcom-acknowledgement-message-definition.json	1752	5	0	256	1	0	0	1	1	122	0	0	1	0	0	0	0	3	0	0	424	1199	0	1	0	15	0	2
fsh-generated/resources/StructureDefinition-medcom-careCommunication-message-definition.json	1764	8	0	96	0	0	0	0	0	75	0	0	0	0	0	0	0	3	0	0	367	686	0	0	0	14	0	1
fsh-generated/resources/StructureDefinition-medcom-homecareobservation-message-definition.json	1775	9	0	87	0	0	0	0	0	37	0	0	0	0	0	0	0	2	0	0	345	623	0	0	0	14	0	0
fsh-generated/resources/StructureDefinition-medcom-messaging-messagedefinition-fhir.json	3774	8	0	4	1	0	0	0	0	50	0	0	0	0	0	0	0	1	0	0	394	667	0	0	0	15	1	1
fsh-generated/resources/StructureDefinition-medcom-messaging-messagedefinition.json	5630	10	0	5	0	0	0	0	0	51	0	0	0	0	0	0	0	2	0	0	403	569	0	0	0	15	0	1
