Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-medcom.fhir.dk.ekg.json	6578	-	0	0	0	0	0	0	15	154	0	0	0	0	0	0	0	1	0	0	90	90	0	0	0	4	0	0
fsh-generated/resources/ActorDefinition-ProducerActor.json	251	8	0	0	1	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	24	45	0	0	0	1	0	0
fsh-generated/resources/Bundle-0a74554f-ded3-4bc7-bef1-535699565c5a.json	109354	11	71	0	0	0	0	0	1	1330	0	0	0	0	0	0	0	0	0	0	433	67	0	0	0	0	0	1
fsh-generated/resources/Composition-384ca229-c562-4a26-a035-c0c38108e036.json	1446	15	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	34	25	0	0	0	0	0	0
fsh-generated/resources/Observation-ef810168-ee8c-4f14-9012-6aff6c1d86e7.json	103339	14	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	377	61	0	0	0	0	0	0
fsh-generated/resources/Organization-f8d0eb07-5336-4005-9081-b065f9a82663.json	364	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	21	22	0	0	0	0	0	0
fsh-generated/resources/Patient-379ebb53-11e3-42ac-b9db-0bad0ece46d1.json	501	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	19	19	0	0	0	0	0	0
fsh-generated/resources/Practitioner-48ed6310-3095-44da-9e34-d1cd6bd830c9.json	449	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	18	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-bb6fa4e1-f8b1-4bf4-b77e-bb03b2cc9820.json	771	7	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	23	21	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-medcom-ekg-recording-bundle.json	1547	7	0	169	1	0	0	0	0	94	0	0	1	0	0	0	0	3	0	0	233	831	0	1	0	10	0	1
fsh-generated/resources/StructureDefinition-medcom-ekg-recording-composition.json	5857	8	0	83	0	0	0	0	0	49	0	0	0	0	0	0	0	3	0	0	410	898	0	0	0	19	0	0
fsh-generated/resources/StructureDefinition-medcom-ekg-recording-observation.json	11641	14	0	270	0	0	0	0	0	87	0	0	0	0	0	0	0	6	0	0	690	6097	0	0	0	32	1	2
